,0,1,2,3,4,5,6,7,8,9,description
522,523,Urinary tract obstruction,Retention of urine,64,Blood in urine,45,Side pain,42,Frequent urination,35,"'Urinary tract obstruction \t Also known as Urinary Obstruction and Obstructive Uropathy \t \t\t \tUrinary retention', ' also known as ischuria', ' is a lack of ability to urinate. It is a common complication of benign prostatic hyperplasia (BPH)', ' though it can also be caused by: \t\t Source: Wikipedia', 'Patients with urinary tract obstruction often receive \t\t\t \t\t\t urinalysis', ' \t\t\t \t\t\t\t\t\t \t\t\t hematologic tests', ' \t\t\t \t\t\t\t\t\t \t\t\t radiographic imaging procedure', ' \t\t\t \t\t\t\t\t\t \t\t\t rectal examination', ' \t\t\t \t\t\t\t\t\t \t\t\t prostate specific antigen measurement', ' \t\t\t \t\t\t\t\t\t \t\t\t x-ray computed tomography'"
523,524,Diabetes insipidus,Excessive appetite,51,Cough,51,Difficulty in swallowing,51,Frequent urination,51,"'Diabetes insipidus \t \t\t \tDiabetes insipidus (DI) is a condition characterized by excessive thirst and excretion of large amounts of severely diluted urine', ' with reduction of fluid intake having no effect on the concentration of the urine. There are several different types of DI', ' each with a different cause. The most common type in humans is central DI', ' caused by a deficiency of arginine vasopressin (AVP)', ' also known as antidiuretic hormone (ADH). The second common type of DI is nephrogenic diabetes insipidus', ' which is caused by an insensitivity of the kidneys to ADH. It can also be an iatrogenic artifact of drug use. \t\t Source: Wikipedia', 'Patients with diabetes insipidus often receive \t\t\t \t\t\t hematologic tests', ' \t\t\t \t\t\t\t\t\t \t\t\t complete physical skin exam performed (ml)', ' \t\t\t \t\t\t\t\t\t \t\t\t cancer chemotherapy', ' \t\t\t \t\t\t\t\t\t \t\t\t ophthalmic examination and evaluation'"
524,525,Iridocyclitis,Pain in eye,76,Diminished vision,67,Eye redness,63,Headache,27,"'Iridocyclitis \t \t\t \tUveitis is', ' broadly', ' inflammation of the uvea. The uvea consists of the middle', ' pigmented', ' vascular structures of the eye and includes the iris', ' ciliary body', ' and choroid. Uveitis requires an urgent referral and thorough examination by an ophthalmologist or optometrist—and urgent treatment to control the inflammation. \t\t Source: Wikipedia', 'Patients with iridocyclitis often receive \t\t\t \t\t\t ophthalmic examination and evaluation', ' \t\t\t \t\t\t\t\t\t \t\t\t other therapeutic procedures on eyelids;;;;;;'"
525,526,Varicocele of the testicles,Pain in testicles,72,Mass in scrotum,71,Symptoms of the scrotum and testes,41,Groin pain,34,"'Varicocele of the testicles \t Also known as Varicocele and Scrotal Varices \t \t\t \tVaricocele /ˈværɨkɵsiːl/ is an abnormal enlargement of the pampiniform venous plexus in the scrotum. This plexus of veins drains the testicles. The testicular blood vessels originate in the abdomen and course down through the inguinal canal as part of the spermatic cord on their way to the testis. Upward flow of blood in the veins is ensured by small one-way valves that prevent backflow. Defective valves', ' or compression of the vein by a nearby structure', ' can cause dilatation of the testicular veins near the testis', ' leading to the formation of a varicocele. \t\t Source: Wikipedia', 'Patients with varicocele of the testicles often receive \t\t\t \t\t\t urinalysis', ' \t\t\t \t\t\t\t\t\t \t\t\t ultrasonography', ' \t\t\t \t\t\t\t\t\t \t\t\t complete physical skin exam performed (ml)', ' \t\t\t \t\t\t\t\t\t \t\t\t prostate specific antigen measurement', ' \t\t\t \t\t\t\t\t\t \t\t\t rectal examination', ' \t\t\t \t\t\t\t\t\t \t\t\t other diagnostic procedures (interview;;;;;;'"
526,527,Irritable bowel syndrome,Sharp abdominal pain,73,Diarrhea,63,Burning abdominal pain,38,Constipation,32,"'Irritable bowel syndrome \t Also known as Irritable Colon', ' Spastic Colon', ' and Mucous Colitis \t \t\t \tIrritable bowel syndrome (IBS', ' or spastic colon) is a symptom-based diagnosis characterized by chronic abdominal pain', ' discomfort', ' bloating', ' and alteration of bowel habits. As a functional bowel disorder', ' IBS has no known organic cause. Diarrhea or constipation may predominate', ' or they may alternate (classified as IBS-D', ' IBS-C or IBS-A'"
527,528,Fracture of the foot,Foot or toe pain,84,Ankle pain,49,Foot or toe swelling,42,Ankle swelling,16,"' \t\t\t \t\t\t\t\t\t \t\t\t wound care management', ' \t\t\t \t\t\t\t\t\t \t\t\t orthopedic casting', ' \t\t\t \t\t\t\t\t\t \t\t\t physical therapy exercises and \t\t\t \t\t\t\t\t\t \t\t\t traction;;;;;;'"
528,529,Ovarian cyst,Sharp abdominal pain,81,Lower abdominal pain,59,Pelvic pain,50,Vomiting,38,"'Ovarian cyst \t Also known as Cyst Of Ovary and Ovary Cyst \t \t\t \tAn ovarian cyst is any collection of fluid', ' surrounded by a very thin wall', ' within an ovary. Any ovarian follicle that is larger than about two centimeters is termed an ovarian cyst. Such cysts range in size from as small as a pea to larger than an orange. \t\t Source: Wikipedia', 'Patients with ovarian cyst often receive \t\t\t \t\t\t radiographic imaging procedure', ' \t\t\t \t\t\t\t\t\t \t\t\t hematologic tests', ' \t\t\t \t\t\t\t\t\t \t\t\t urinalysis', ' \t\t\t \t\t\t\t\t\t \t\t\t complete blood count', ' \t\t\t \t\t\t\t\t\t \t\t\t standard pregnancy test', ' \t\t\t \t\t\t\t\t\t \t\t\t pelvis exam', ' \t\t\t \t\t\t\t\t\t \t\t\t intravenous fluid replacement and \t\t\t \t\t\t\t\t\t \t\t\t x-ray computed tomography \t\t\t \t\t\t.'"
529,530,Chlamydia,Penile discharge,59,Vaginal discharge,59,Sharp abdominal pain,49,Painful urination,49,"'Chlamydia \t Also known as Chlamydial Infection \t \t\t \tChlamydia may refer to: \t\t Source: Wikipedia', 'Patients with chlamydia often receive \t\t\t \t\t\t urinalysis', ' \t\t\t \t\t\t\t\t\t \t\t\t standard pregnancy test', ' \t\t\t \t\t\t\t\t\t \t\t\t pelvis exam', ' \t\t\t \t\t\t\t\t\t \t\t\t chlamydia test', ' \t\t\t \t\t\t\t\t\t \t\t\t hiv screen', ' \t\t\t \t\t\t\t\t\t \t\t\t microscopic examination (bacterial smear;;;;;;'"
530,531,Parasitic disease,Sharp abdominal pain,38,Skin rash,35,Cough,31,Fever,31,"'Parasitic disease \t \t\t \tA parasitic disease is an infectious disease caused or transmitted by a parasite. Many parasites do not cause diseases. Parasitic diseases can affect practically all living organisms', ' including plants and mammals. The study of parasitic diseases is called parasitology. \t\t Source: Wikipedia', 'Patients with parasitic disease often receive \t\t\t \t\t\t intravenous fluid replacement', ' \t\t\t \t\t\t\t\t\t \t\t\t wound care management', ' \t\t\t \t\t\t\t\t\t \t\t\t blood culture', ' \t\t\t \t\t\t\t\t\t \t\t\t magnetic resonance imaging', ' \t\t\t \t\t\t\t\t\t \t\t\t incision and drainage', ' \t\t\t \t\t\t\t\t\t \t\t\t other diagnostic procedures on skin and subcutaneous tissue', ' \t\t\t \t\t\t\t\t\t \t\t\t culture wound and \t\t\t \t\t\t\t\t\t \t\t\t diagnostic spinal tap \t\t\t \t\t\t.', '{""commonTestsAndProcedures"":""Intravenous fluid replacement""}'"
531,532,Fracture of the jaw,Facial pain,72,Peripheral edema,31,Jaw swelling,26,Mouth pain,21,"'Fracture of the jaw \t Also known as Broken Jaw and Jaw Fracture \t \t\t \tFractures of the upper or lower jaw. \t\t Source: MeSH', 'Patients with fracture of the jaw often receive \t\t\t \t\t\t radiographic imaging procedure', ' \t\t\t \t\t\t\t\t\t \t\t\t plain x-ray', ' \t\t\t \t\t\t\t\t\t \t\t\t x-ray computed tomography', ' \t\t\t \t\t\t\t\t\t \t\t\t intravenous fluid replacement', ' \t\t\t \t\t\t\t\t\t \t\t\t cat scan of head', ' \t\t\t \t\t\t\t\t\t \t\t\t kidney function tests', ' \t\t\t \t\t\t\t\t\t \t\t\t electrolytes panel and \t\t\t \t\t\t\t\t\t \t\t\t wound care management \t\t\t \t\t\t.', '{""commonTestsAndProcedures"":""Radiographic imaging procedure""}', '{""commonTestsAndProcedures"":""Plain x-ray (X ray)""}'"
532,533,Cytomegalovirus infection,Pain in eye,91,Shoulder cramps or spasms,91,Facial pain,91,Ankle pain,91,"'Cytomegalovirus infection \t Also known as CMV and Cytomegalic Inclusion Disease \t \t\t \tCytomegalovirus (from the Greek cyto-', ' ""cell""', ' and -megalo-', ' ""large"") is a viral genus of the viral family known as Herpesviridae or herpesviruses. It is typically abbreviated as CMV. The species that infects humans is commonly known as human CMV (HCMV) or human herpesvirus-5 (HHV-5)', ' and is the most studied of all cytomegaloviruses. Within Herpesviridae', ' CMV belongs to the Betaherpesvirinae subfamily', ' which also includes the genera Muromegalovirus and Roseolovirus (HHV-6 and HHV-7). It is related to other herpesviruses within the subfamilies of Alphaherpesvirinae that includes herpes simplex viruses (HSV)-1 and -2 and varicella-zoster virus (VZV)', ' and the Gammaherpesvirinae subfamily that includes Epstein–Barr virus. All herpesviruses share a characteristic ability to remain latent within the body over long periods. Although they may be found throughout the body', ' CMV infections are frequently associated with the salivary glands in humans and other mammals. Other CMV viruses are found in several mammal species', ' but species isolated from animals differ from HCMV in terms of genomic structure'"
533,534,Lipoma,Skin swelling,47,Back mass or lump,37,Arm lump or mass,35,Neck mass,31,"'Lipoma \t Also known as Fatty Tumor \t \t\t \tA lipoma is a benign tumor composed of adipose tissue (body fat). It is the most common form of soft tissue tumor. Lipomas are soft to the touch', ' usually movable', ' and are generally painless. Many lipomas are small (under one centimeter diameter) but can enlarge to sizes greater than six centimeters. Lipomas are commonly found in adults from 40 to 60 years of age', ' but can also be found in younger adults and children. Some sources claim that malignant transformation can occur', ' while others say this has yet to be convincingly documented. \t\t Source: Wikipedia', 'Patients with lipoma often receive \t\t\t \t\t\t complete physical skin exam performed (ml)', ' \t\t\t \t\t\t\t\t\t \t\t\t excision', ' \t\t\t \t\t\t\t\t\t \t\t\t wound care management', ' \t\t\t \t\t\t\t\t\t \t\t\t excision of skin lesion', ' \t\t\t \t\t\t\t\t\t \t\t\t biopsy'"
534,535,Female genitalia infection,Vaginal pain,49,Vulvar irritation,36,Skin lesion,32,Fever,32,"'Female genitalia infection \t \t \t\tFemale genitalia infection is encountered rarely on Symcat. We will add more content to this page if enough people like you show interest.', 'Patients with female genitalia infection often receive \t\t\t \t\t\t incision and drainage', ' \t\t\t \t\t\t\t\t\t \t\t\t pelvis exam', ' \t\t\t \t\t\t\t\t\t \t\t\t urinalysis', ' \t\t\t \t\t\t\t\t\t \t\t\t standard pregnancy test', ' \t\t\t \t\t\t\t\t\t \t\t\t wound care management', ' \t\t\t \t\t\t\t\t\t \t\t\t culture wound', ' \t\t\t \t\t\t\t\t\t \t\t\t excision and \t\t\t \t\t\t\t\t\t \t\t\t other or therapeutic procedures;;;;;;'"
535,536,Pulmonary hypertension,Shortness of breath,68,Difficulty breathing,39,Fatigue,33,Sharp chest pain,31,"'Pulmonary hypertension \t Also known as Pulmonary Hypertension Disorder \t \t\t \tPulmonary hypertension (PH) is an increase of blood pressure in the pulmonary artery', ' pulmonary vein', ' or pulmonary capillaries', ' together known as the lung vasculature', ' leading to shortness of breath', ' dizziness', ' fainting', ' leg swelling and other symptoms. Pulmonary hypertension can be a severe disease with a markedly decreased exercise tolerance and heart failure. It was first identified by Dr. Ernst von Romberg in 1891. According to the most recent classification', ' it can be one of five different types: arterial', ' venous'"
536,537,Thyroid nodule,Difficulty in swallowing,29,Fatigue,26,Neck mass,21,Throat feels tight,18,"'Thyroid nodule \t \t\t \tThyroid nodules are lumps which commonly arise within an otherwise normal thyroid gland. They indicate a thyroid neoplasm', ' but only a small percentage of these are thyroid cancers. \t\t Source: Wikipedia', 'Patients with thyroid nodule often receive \t\t\t \t\t\t radiographic imaging procedure', ' \t\t\t \t\t\t\t\t\t \t\t\t ultrasonography', ' \t\t\t \t\t\t\t\t\t \t\t\t complete physical skin exam performed (ml)', ' \t\t\t \t\t\t\t\t\t \t\t\t biopsy', ' \t\t\t \t\t\t\t\t\t \t\t\t lipid panel', ' \t\t\t \t\t\t\t\t\t \t\t\t examination of breast', ' \t\t\t \t\t\t\t\t\t \t\t\t excision and \t\t\t \t\t\t\t\t\t \t\t\t mammography \t\t\t \t\t\t.', '{""commonTestsAndProcedures"":""Radiographic imaging procedure""}'"
537,538,Broken tooth,Toothache,88,Facial pain,37,Gum pain,25,Lip swelling,14,"'Broken tooth \t \t\t \tDental trauma refers to trauma to the face', ' mouth', ' and especially the teeth', ' lips and periodontium. The study of dental trauma is called dental traumatology. \t\t Source: Wikipedia', 'Patients with broken tooth often receive \t\t\t \t\t\t cat scan of head', ' \t\t\t \t\t\t\t\t\t \t\t\t wound care management', ' \t\t\t \t\t\t\t\t\t \t\t\t suturing of wound and \t\t\t \t\t\t\t\t\t \t\t\t culture wound \t\t\t \t\t\t.', '{""commonTestsAndProcedures"":""CAT scan of head (Head ct)""}', '{""commonTestsAndProcedures"":""Wound care management""}', '{""commonTestsAndProcedures"":""Suturing of wound""}'"
538,539,Dumping syndrome,Nausea,84,Vomiting,68,Fatigue,68,Upper abdominal pain,68,"'Dumping syndrome \t \t\t \tGastric dumping syndrome', ' or rapid gastric emptying is a condition where ingested foods bypass the stomach too rapidly and enter the small intestine largely undigested. It happens when the small intestine expands too quickly due to the presence of hyperosmolar (having increased osmolarity) food from the stomach. ""Early"" dumping begins concurrently with or immediately succeeding ingestion of a meal. Symptoms of early dumping include nausea', ' vomiting', ' bloating', ' cramping', ' diarrhea', ' dizziness', ' and fatigue. ""Late"" dumping happens one to three hours after eating. Symptoms of late dumping include weakness', ' sweating', ' and dizziness. Many people have both types. The syndrome is most often associated with gastric bypass (Roux-en-Y) surgery. \t\t Source: Wikipedia'"
539,540,Lymphadenitis,Sore throat,60,Fever,55,Sharp abdominal pain,53,Swollen lymph nodes,53,"'Lymphadenitis \t Also known as Adenitis and Lymph Gland Infection \t \t\t \tLymphadenopathy is a term meaning ""disease of the lymph nodes."" It is', ' however', ' almost synonymously used with ""swollen/enlarged lymph nodes"". It could be due to infection', ' auto-immune disease', ' or malignancy. \t\t Source: Wikipedia', 'Patients with lymphadenitis often receive \t\t\t \t\t\t hematologic tests', ' \t\t\t \t\t\t\t\t\t \t\t\t complete blood count', ' \t\t\t \t\t\t\t\t\t \t\t\t x-ray computed tomography', ' \t\t\t \t\t\t\t\t\t \t\t\t urinalysis', ' \t\t\t \t\t\t\t\t\t \t\t\t intravenous fluid replacement'"
540,541,Injury to the face,Neck pain,53,Headache,46,Facial pain,41,Ear pain,24,"'Injury to the face \t Also known as Face Injury and Facial Injury \t \t\t \tGeneral or unspecified injuries to the soft tissue or bony portions of the face. \t\t Source: MeSH', 'Patients with injury to the face often receive \t\t\t \t\t\t radiographic imaging procedure', ' \t\t\t \t\t\t\t\t\t \t\t\t plain x-ray', ' \t\t\t \t\t\t\t\t\t \t\t\t x-ray computed tomography', ' \t\t\t \t\t\t\t\t\t \t\t\t cat scan of head', ' \t\t\t \t\t\t\t\t\t \t\t\t wound care management', ' \t\t\t \t\t\t\t\t\t \t\t\t suturing of wound', ' \t\t\t \t\t\t\t\t\t \t\t\t application of splint and \t\t\t \t\t\t\t\t\t \t\t\t blood alcohol \t\t\t \t\t\t.', '{""commonTestsAndProcedures"":""Radiographic imaging procedure""}', '{""commonTestsAndProcedures"":""Plain x-ray (X ray)""}'"
541,542,Aortic valve disease,Shortness of breath,54,Fatigue,32,Sharp chest pain,32,Difficulty breathing,28,"'Aortic valve disease \t Also known as Aortic Valve Disorder \t \t \t\tAortic valve disease is encountered rarely on Symcat. We will add more content to this page if enough people like you show interest.', 'Patients with aortic valve disease often receive \t\t\t \t\t\t radiographic imaging procedure', ' \t\t\t \t\t\t\t\t\t \t\t\t electrocardiogram', ' \t\t\t \t\t\t\t\t\t \t\t\t ultrasonography', ' \t\t\t \t\t\t\t\t\t \t\t\t echocardiography', ' \t\t\t \t\t\t\t\t\t \t\t\t lipid panel', ' \t\t\t \t\t\t\t\t\t \t\t\t other diagnostic procedures (interview;;;;;;'"
